MH813125;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Malpighiales,f:Euphorbiaceae,g:Aleurites,s:Aleurites_moluccanus;	400
MH813127;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Malpighiales,f:Euphorbiaceae,g:Aleurites,s:Aleurites_moluccanus;	399
MH813034;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Lamiales,f:Scrophulariaceae,g:Buddleja,s:Buddleja_lindleyana;	398
MH813192;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Malvales,f:Malvaceae,g:Helicteres,s:Helicteres_angustifolia;	405
MH813139;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Malpighiales,f:Euphorbiaceae,g:Euphorbia,s:Euphorbia_tithymaloides;	396
MH813029;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Sapindales,f:Anacardiaceae,g:Toxicodendron,s:Toxicodendron_sylvestre;	393
MH813148;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Malpighiales,f:Euphorbiaceae,g:Euphorbia,s:Euphorbia_antiquorum;	378
MH813150;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Malpighiales,f:Euphorbiaceae,g:Euphorbia,s:Euphorbia_antiquorum;	377
MH813183;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Caryophyllales,f:Phytolaccaceae,g:Phytolacca,s:Phytolacca_americana;	395
MH813137;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Fabales,f:Fabaceae,g:Albizia,s:Albizia_lebbeck;	426
MH813137;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Fabales,f:Fabaceae,g:Albizia,s:Albizia_lebbeck;	450
MH813132;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Gentianales,f:Apocynaceae,g:Catharanthus,s:Catharanthus_roseus;	431
MH813133;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Gentianales,f:Apocynaceae,g:Catharanthus,s:Catharanthus_roseus;	439
MH813208;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Solanales,f:Solanaceae,g:Nicotiana,s:Nicotiana_tabacum;	400
MH813116;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Gentianales,f:Gelsemiaceae,g:Gelsemium,s:Gelsemium_elegans;	174
MH813124;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Fabales,f:Fabaceae,g:Erythrophleum,s:Erythrophleum_fordii;	368
MH813031;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Gentianales,f:Apocynaceae,g:Nerium,s:Nerium_oleander;	398
MH813130;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Fagales,f:Juglandaceae,g:Pterocarya,s:Pterocarya_stenoptera;	406
KF694808;tax=k:Viridiplantae,p:Streptophyta,c:Magnoliopsida,o:Zingiberales,f:Zingiberaceae,g:Zingiber,s:Zingiber_officinale;	483
