0	AY026699	152391
0	AY026699	152391
0	AY026699	152391
1	FM163243	536995
1	FM163243	536995
1	OM638741	536995
2	KC861765	1286291
2	KC861766	1286291
2	KC861819	1286298
3	MG236070	2071434
4	KC523131	1441445
5	DQ522291	301480
6	AF485154	200085
7	JX475147	147934
7	JX475148	147934
7	JX475161	244002
8	AF485127	200082
8	AF485128	200082
9	OL536349	1210880
10	JX475146	169373
11	JX475149	468249
11	JX475150	468249
11	JX475166	147940
11	JX475167	147940
12	OK637380	29594
12	OK637381	29594
12	OK637382	29594
13	OK637383	29594
14	JX475156	243997
14	JX475158	243997
14	JX475159	78467
14	JX475160	78467
15	OK637384	366450
15	OK637385	366450
16	JX475163	41964
17	JX475153	280645
18	MG953637	487127
19	AF485125	200082
20	MG953633	796872
21	PV541734	3416980
22	DQ866879	400843
22	MG953631	1226489
23	DQ866898	403006
24	MG953634	1804071
25	DQ866881	400845
26	OL536335	29594
27	KF977439	207841
28	AF469122	198428
29	KT876445	1810621
29	KT876446	1810621
30	OL892048	2904607
30	OL892049	2904607
30	OL892050	2904607
31	DQ866880	400844
32	DQ866883	400848
32	MG953629	2093163
32	MG953630	400842
32	MG953632	400848
33	MG953640	2093165
34	MG953649	2093170
35	KR534451	1720433
36	MG953656	2093173
36	MG953657	2093173
37	OL913114	1045261
38	DQ866915	400877
38	MG953642	2093167
38	MG953644	2093168
38	MG953678	2093183
38	MG953681	2093185
39	MG953758	2093202
39	MG953759	2093202
40	MG218463	715714
41	MG953737	2093197
42	MG953680	2093184
42	MG953752	1804109
43	AF469124	198423
43	KF709451	890405
44	AJ287258	71278
45	MG953721	400867
46	AF485124	200082
47	AF485137	200103
48	MG953677	2093182
49	OL913111	1045251
50	OL913112	1045251
51	OL998713	255344
51	OL998714	255344
51	OL998716	255344
52	PX765852	890405
53	AF469121	169516
53	AY429335	169516
54	MF785634	170713
55	MG953745	174205
56	MG953766	2093205
57	OL913115	1045261
58	AF485131	200036
59	MG953647	2093169
59	MG953668	400854
59	MG953675	1804085
59	MG953688	2093186
60	MG953694	403004
61	OL913110	1045251
62	PP025481	3109911
63	AF485136	200041
64	MG953708	267612
65	OL537312	1684021
66	PQ564940	1406263
67	AF485122	200018
68	AF485138	200003
69	MG953660	2093174
69	MG953738	2093197
70	MG953673	2093181
71	DQ866894	400859
71	DQ866902	400865
71	MG953659	267611
71	MG953701	174201
71	MG953702	174201
