0	MF356944	358661
0	MF356945	358661
0	MF356946	358661
0	MF356947	358661
0	MF356948	358661
0	MF356949	358661
0	MF356950	358661
1	KC425752	1413724
1	KC425752	1413724
2	HM470290	995752
3	HM470276	995751
4	KX130173	179191
4	KX130174	179191
4	KX130176	3302
4	KX130177	3302
4	KX130179	3302
4	KX130187	179193
4	KX130195	179198
4	KX130199	179199
4	KX130203	179200
4	KX130204	3301
4	KX130213	179202
4	KX130214	179202
4	KX130217	251412
4	KX130218	251412
4	KX130225	179205
4	KX130226	179205
4	KX130227	179205
4	KX130234	179208
4	KX130235	179208
4	KX130239	58035
4	KX130249	179212
4	KX130250	179212
4	KX130251	179212
4	KX130253	179213
4	KX130256	179215
4	KX130257	179216
4	KX130260	179217
4	KX130261	179218
4	KX130263	179218
4	KX130273	179223
4	KX130274	179223
4	KX130278	179226
4	KX130280	179227
4	KX130283	179228
4	KX130284	179228
4	KX130289	173274
4	KX130291	179231
4	KX130292	179231
5	KX130180	1128770
5	KX130206	466905
5	KX130207	466905
5	KX130208	179201
5	KX130210	179201
5	KX130223	179204
5	KX130229	58034
5	KX130230	179207
5	KX130231	179207
6	DQ397957	51602
6	HM470361	995776
7	HM470363	995777
7	HM470364	995777
8	AY449605	242999
9	AY449607	242999
10	AY449610	45079
11	AY449612	225597
11	AY449613	225597
11	AY449614	225597
12	KF900104	1462728
13	DQ397955	373103
13	HM470326	995770
13	HM470327	995770
13	HM470338	995770
13	HM470339	995770
13	HM470340	995770
13	HM470341	995770
14	DQ397956	116737
14	HM470332	995770
14	HM470333	995770
14	HM470334	995770
14	HM470335	995770
14	HM470336	995770
14	HM470337	995770
15	HM470345	995772
15	HM470346	995772
15	HM470347	995772
15	HM470348	995772
16	HM470342	995771
17	HM470267	995750
17	HM470271	995750
17	HM470272	995750
17	HM470273	995750
17	HM470274	995750
17	HM470275	995750
18	AY449601	45078
18	AY449602	45078
19	DQ397951	51592
19	DQ397958	373102
19	HM470259	995747
19	HM470260	995747
19	HM470261	995747
19	HM470262	995747
20	HM470295	995755
21	HM470298	995755
21	HM470299	995755
21	HM470300	995755
21	HM470302	995755
22	HM470264	995749
23	HM470288	995752
23	HM470289	995752
24	HM470291	995753
24	HM470292	995753
24	HM470293	995753
25	HM470283	995752
25	HM470284	995752
25	HM470285	995752
25	HM470287	995752
26	LC380647	948556
26	LC380648	948556
27	KF900103	1462728
27	KF900105	1462728
27	KF900106	1462728
27	KF900107	1462728
28	LC380649	116742
29	MF314190	2010849
30	KF900100	948553
30	KF900101	948553
30	KF900102	948553
31	HM470374	51609
32	AY449543	44929
32	AY449544	44929
32	AY449546	44929
33	MG905975	715639
34	AY449587	225604
35	EU331134	344354
35	KX640969	1899338
36	HM470358	51602
36	HM470359	51602
36	HM470360	51602
37	LC380650	116742
38	LC380652	116742
38	LC380653	116742
39	KP256649	45079
40	KP256650	225597
41	KJ400946	161115
42	U72383	52512
43	AY449584	225592
44	MF964017	39634
45	MH711037	573517
46	AF084528	81415
46	GQ465541	665732
47	KJ400933	161110
48	PX404613	681481
48	PX404683	681481
49	JF893851	1048565
49	JF893855	1048568
49	JF893856	1050060
49	JF893858	1048569
49	JF893859	1048570
49	JF893877	1048589
49	KC847550	1465769
49	KC847561	1465785
49	KC847565	1465792
49	KC847569	1465805
49	KC847570	1465797
49	KC847575	1465803
50	JF893861	1048572
51	JF893850	1048564
52	JF893854	1048567
52	KC847572	1465799
53	FJ009832	592577
53	KT279732	346974
54	KC847551	1465771
54	KC847582	1465773
55	KP256644	45078
56	PV541734	3416980
57	JF893860	1048571
57	KC847554	1465774
57	KC847558	1465782
57	KC847568	1465796
57	KC847571	1465798
57	KC847574	1465802
58	KC847555	1465776
59	KY427304	50459
60	KY427305	109596
61	KY427307	89411
62	KY427308	98002
63	KY427309	65351
64	KY427310	153349
65	KY427311	63442
66	KY427313	71365
67	KY427314	203598
67	KY427315	536424
68	KY427316	93890
69	KY427318	203599
70	JX475156	243997
70	JX475157	243997
70	JX475158	243997
71	FJ009830	592618
72	FJ009833	592603
73	ON176685	1700993
74	KR134120	346392
74	KR134121	346392
75	JX475162	41964
75	JX475163	41964
76	HQ645302	1046483
76	HQ645336	1046508
77	JX475151	280645
77	JX475152	280645
77	JX475153	280645
78	JX475154	280662
78	JX475155	280662
79	MF963876	414624
80	MF963964	414642
81	MH711715	186970
82	JX475146	169373
83	JX475149	468249
83	JX475150	468249
83	JX475166	147940
83	JX475167	147940
84	JX475164	78464
84	JX475165	78464
85	KP256645	1643309
86	LC380651	116742
87	JX475159	78467
87	JX475160	78467
88	AJ242148	93283
88	AJ242149	93283
89	FJ842645	635019
90	KF900108	1462729
90	KF900109	1462729
90	KF900110	1462729
91	LC380645	948556
92	KX786540	1202394
93	DQ008848	4465
93	OP217989	4465
94	FJ842643	635018
95	DQ866899	174201
95	DQ866901	267612
96	DQ008845	123564
97	MF963912	1073788
98	KY306617	162837
98	KY306619	1971682
98	KY306621	162839
98	MF987621	2126464
98	MF987631	2126467
98	MF987637	2082052
98	MF987642	2126459
99	MH566889	1009338
100	KU145696	69109
100	KU145698	69109
100	KU145699	69109
100	KU145700	69109
100	KU145702	69109
100	KU145703	69109
100	KU145704	69109
100	KU145705	69109
100	KU145707	69109
100	KU145708	69109
100	KU145709	69109
100	KU145710	69109
100	KU145711	69109
100	KU145712	69109
100	KU145713	69109
100	KU145714	69109
100	KU145715	69109
100	KU145716	69109
100	KU145717	69109
100	KU145718	69109
100	KU145719	69109
100	KU145720	69109
100	KU145722	69109
100	KU145723	69109
100	KU145725	69109
100	KU145726	69109
100	KU145727	69109
100	KU145728	69109
100	KU145729	69109
100	KU145730	69109
100	KU145731	1834043
100	KU145732	69109
100	KU145733	1834043
100	KU145734	69109
100	KU145736	69109
100	KU145737	69109
100	KU145738	69109
100	KU145739	69109
100	KU145740	69109
100	KU145741	69109
100	KU145742	69109
100	KU145743	69109
100	KU145744	69109
100	KU145745	69109
100	KU145746	69109
100	KU145747	69109
100	KU145748	69109
100	KU145749	69109
100	KU145750	69109
100	KU145751	69109
100	KU145752	69109
100	KU145753	69109
100	KU145754	1834043
100	KU145756	1834043
100	KU145757	1834043
100	KU145758	69109
100	KU145759	1834043
100	KU145761	69109
100	KU145762	69109
100	KU145763	69109
100	KU145764	69109
100	KU145765	69109
100	KU145766	1834043
100	KU145767	69109
100	KU145768	69109
100	KU145771	1834043
100	KU145773	69109
100	KU145774	69109
101	FJ980415	35974
101	GU011990	453082
101	HM116974	453084
101	KJ137244	35974
101	KJ137245	35974
101	KJ137246	35974
101	KJ137247	35974
101	KJ137248	35974
101	KJ137249	35974
101	KJ137250	35974
101	KJ137251	35974
101	KJ137252	35974
101	KJ137253	35974
101	KJ137254	35974
101	KY563220	35974
102	DQ008844	123564
103	DQ008851	123564
104	KY689717	204365
104	MG027780	204365
104	MG027781	204365
104	MG027782	204365
104	MG027783	204365
104	MH036215	204365
105	DQ866902	400865
106	HQ265523	996939
107	AY278289	241236
107	AY278295	241227
107	AY699619	291494
107	EU352234	493347
107	HG915816	140831
107	HG915817	661417
107	KX352746	140831
107	KX352746	140831
107	MK397951	2600408
107	MK397952	2600408
107	MK397953	2600408
107	MK397957	241227
107	MK397958	2600408
107	MK397962	2600408
107	MN761457	912433
107	MN761538	140831
107	MN761565	661417
107	MN761570	241227
107	MN761571	312764
107	MN761574	2753249
107	MN761575	912388
107	MN761579	312778
107	MN761622	912395
107	MN761623	312748
107	MN761624	241236
107	MN761809	241231
107	MN761843	312735
107	MN761890	241230
107	MN761913	1457404
107	MN762014	669651
107	MN762015	140810
107	MN762074	140787
107	MN762100	912523
107	MN762106	669651
107	PP488863	571098
108	AB762291	55184
108	DQ008841	325547
108	DQ008842	325548
108	DQ008846	55184
108	DQ008849	55184
109	AJ242152	93235
109	AJ242153	93235
110	PQ998787	682624
111	LT599658	1874133
112	MW399241	1592184
112	MW399242	1592175
112	MW399243	1592175
112	MW399244	1592176
112	MW399245	1592176
112	MW399246	1592176
112	MW399247	1592177
112	MW399248	1592177
112	MW399249	1592177
112	MW399250	2916428
112	MW399251	2916428
112	MW399252	2916428
112	MW399253	2916428
112	MW399254	2916428
112	MW399255	2916428
112	MW399256	72655
112	MW399257	72655
112	MW399258	72655
112	MW399259	72655
112	MW399260	72655
112	MW399261	72655
112	MW399262	72655
112	MW399263	72655
112	MW399264	72655
112	MW399265	72655
112	MW399266	72655
112	MW399267	72655
112	MW399268	1592184
112	MW399269	72655
112	MW399270	2916429
112	MW399271	2916429
112	MW399272	2916429
112	MW399273	2916429
112	MW399274	1592178
112	MW399275	1592178
112	MW399276	1592179
112	MW399277	1592179
112	MW399278	1592179
112	MW399279	1592179
112	MW399280	1592179
112	MW399281	1592180
112	MW399282	1592180
112	MW399283	1592180
112	MW399284	1592180
112	MW399285	1592180
112	MW399286	1592180
112	MW399287	1592180
112	MW399288	1592180
112	MW399289	1592181
112	MW399290	1592181
112	MW399291	1592181
112	MW399292	1592181
112	MW399293	1592182
112	MW399294	1592182
112	MW399295	1592182
112	MW399296	1592182
112	MW399297	1592182
112	MW399298	1592183
112	MW399299	1592183
112	MW399300	1592183
112	MW399301	1592183
112	MW399302	1592183
112	MW399303	1592183
112	MW399304	1592183
112	MW399305	1592184
112	MW399306	1592184
112	MW399307	1592184
112	MW399308	1592184
112	MW399309	1592184
112	MW399310	1592184
112	MW399311	1592184
112	MW399312	1592184
112	MW399313	1592184
112	MW399314	1592184
112	MW399315	488789
112	MW399316	488789
112	MW399317	488789
112	MW399318	1592185
112	MW399319	1592185
112	MW399320	1592185
112	MW399321	1592185
112	MW399322	1592185
112	MW399323	1592185
112	MW399324	1592185
112	MW399325	1592185
112	MW399326	1592185
112	MW399327	1592185
112	MW399328	1592185
112	MW399329	1592185
112	MW399330	1592185
112	MW399331	1592185
112	MW399332	1592185
112	MW399333	1592186
112	MW399334	1592186
112	MW399335	1592186
112	MW399336	1592186
112	MW399337	1592186
112	MW399338	1592186
112	MW399339	1592186
112	MW399340	1592186
112	MW399341	1592186
112	MW399342	1592187
112	MW399343	1592187
112	MW399344	1592187
112	MW399345	1592188
112	MW399346	1592188
112	MW399347	1592188
112	MW399348	1592188
112	MW399349	1592188
112	MW399350	1315771
112	MW399351	1315771
112	MW399352	85348
112	MW399353	85348
112	MW399354	85348
112	MW399355	85348
112	MW399356	85348
112	MW399357	85348
112	MW399358	85348
112	MW399359	85348
112	MW399360	1592189
112	MW399361	1592189
112	MW399362	488790
112	MW399363	488790
112	MW399364	488790
112	MW399365	470286
