3	NC_006290	4054	Panax ginseng	Araliaceae	4050	family	Panax ginseng;Eleutherococcus senticosus;Aralia undulata;Metapanax delavayi;Heptapleurum delavayi;Kalopanax septemlobus;Panax notoginseng;Dendropanax dentigerus;Panax quinquefolius;Dendropanax morbifer;Fatsia japonica;Panax japonicus;Panax vietnamensis;Heptapleurum heptaphyllum;Panax stipuleanatus;Aralia cordata;Aralia continentalis;Panax japonicus var. bipinnatifidus;Panax wangianus;Panax zingiberensis;Cheirodendron bastardianum;Raukaua anomalus;Raukaua edgerleyi;Raukaua simplex;Heptapleurum actinophyllum;Eleutherococcus brachypus;Eleutherococcus trifoliatus;Dendropanax oligodontus;Panax major;Aralia atropurpurea;Panax pseudoginseng var. elegantior;Eleutherococcus henryi;Eleutherococcus eleutheristylus;Eleutherococcus giraldii;Eleutherococcus sessiliflorus;Brassaiopsis angustifolia;Hedera nepalensis;Aralia elata;Aralia echinocaulis;Aralia caesia;Hedera helix;Trevesia palmata;Oreopanax guatemalensis;Oplopanax elatus;Polyscias fruticosa;Heptapleurum arboricola;Aralia thomsonii;Brassaiopsis tripteris
3	NC_016430	82096	Eleutherococcus senticosus	Araliaceae	4050	family	Panax ginseng;Eleutherococcus senticosus;Aralia undulata;Metapanax delavayi;Heptapleurum delavayi;Kalopanax septemlobus;Panax notoginseng;Dendropanax dentigerus;Panax quinquefolius;Dendropanax morbifer;Fatsia japonica;Panax japonicus;Panax vietnamensis;Heptapleurum heptaphyllum;Panax stipuleanatus;Aralia cordata;Aralia continentalis;Panax japonicus var. bipinnatifidus;Panax wangianus;Panax zingiberensis;Cheirodendron bastardianum;Raukaua anomalus;Raukaua edgerleyi;Raukaua simplex;Heptapleurum actinophyllum;Eleutherococcus brachypus;Eleutherococcus trifoliatus;Dendropanax oligodontus;Panax major;Aralia atropurpurea;Panax pseudoginseng var. elegantior;Eleutherococcus henryi;Eleutherococcus eleutheristylus;Eleutherococcus giraldii;Eleutherococcus sessiliflorus;Brassaiopsis angustifolia;Hedera nepalensis;Aralia elata;Aralia echinocaulis;Aralia caesia;Hedera helix;Trevesia palmata;Oreopanax guatemalensis;Oplopanax elatus;Polyscias fruticosa;Heptapleurum arboricola;Aralia thomsonii;Brassaiopsis tripteris
3	NC_022810	137943	Aralia undulata	Araliaceae	4050	family	Panax ginseng;Eleutherococcus senticosus;Aralia undulata;Metapanax delavayi;Heptapleurum delavayi;Kalopanax septemlobus;Panax notoginseng;Dendropanax dentigerus;Panax quinquefolius;Dendropanax morbifer;Fatsia japonica;Panax japonicus;Panax vietnamensis;Heptapleurum heptaphyllum;Panax stipuleanatus;Aralia cordata;Aralia continentalis;Panax japonicus var. bipinnatifidus;Panax wangianus;Panax zingiberensis;Cheirodendron bastardianum;Raukaua anomalus;Raukaua edgerleyi;Raukaua simplex;Heptapleurum actinophyllum;Eleutherococcus brachypus;Eleutherococcus trifoliatus;Dendropanax oligodontus;Panax major;Aralia atropurpurea;Panax pseudoginseng var. elegantior;Eleutherococcus henryi;Eleutherococcus eleutheristylus;Eleutherococcus giraldii;Eleutherococcus sessiliflorus;Brassaiopsis angustifolia;Hedera nepalensis;Aralia elata;Aralia echinocaulis;Aralia caesia;Hedera helix;Trevesia palmata;Oreopanax guatemalensis;Oplopanax elatus;Polyscias fruticosa;Heptapleurum arboricola;Aralia thomsonii;Brassaiopsis tripteris
3	NC_022812	133946	Metapanax delavayi	Araliaceae	4050	family	Panax ginseng;Eleutherococcus senticosus;Aralia undulata;Metapanax delavayi;Heptapleurum delavayi;Kalopanax septemlobus;Panax notoginseng;Dendropanax dentigerus;Panax quinquefolius;Dendropanax morbifer;Fatsia japonica;Panax japonicus;Panax vietnamensis;Heptapleurum heptaphyllum;Panax stipuleanatus;Aralia cordata;Aralia continentalis;Panax japonicus var. bipinnatifidus;Panax wangianus;Panax zingiberensis;Cheirodendron bastardianum;Raukaua anomalus;Raukaua edgerleyi;Raukaua simplex;Heptapleurum actinophyllum;Eleutherococcus brachypus;Eleutherococcus trifoliatus;Dendropanax oligodontus;Panax major;Aralia atropurpurea;Panax pseudoginseng var. elegantior;Eleutherococcus henryi;Eleutherococcus eleutheristylus;Eleutherococcus giraldii;Eleutherococcus sessiliflorus;Brassaiopsis angustifolia;Hedera nepalensis;Aralia elata;Aralia echinocaulis;Aralia caesia;Hedera helix;Trevesia palmata;Oreopanax guatemalensis;Oplopanax elatus;Polyscias fruticosa;Heptapleurum arboricola;Aralia thomsonii;Brassaiopsis tripteris
3	NC_022813	230597	Heptapleurum delavayi	Araliaceae	4050	family	Panax ginseng;Eleutherococcus senticosus;Aralia undulata;Metapanax delavayi;Heptapleurum delavayi;Kalopanax septemlobus;Panax notoginseng;Dendropanax dentigerus;Panax quinquefolius;Dendropanax morbifer;Fatsia japonica;Panax japonicus;Panax vietnamensis;Heptapleurum heptaphyllum;Panax stipuleanatus;Aralia cordata;Aralia continentalis;Panax japonicus var. bipinnatifidus;Panax wangianus;Panax zingiberensis;Cheirodendron bastardianum;Raukaua anomalus;Raukaua edgerleyi;Raukaua simplex;Heptapleurum actinophyllum;Eleutherococcus brachypus;Eleutherococcus trifoliatus;Dendropanax oligodontus;Panax major;Aralia atropurpurea;Panax pseudoginseng var. elegantior;Eleutherococcus henryi;Eleutherococcus eleutheristylus;Eleutherococcus giraldii;Eleutherococcus sessiliflorus;Brassaiopsis angustifolia;Hedera nepalensis;Aralia elata;Aralia echinocaulis;Aralia caesia;Hedera helix;Trevesia palmata;Oreopanax guatemalensis;Oplopanax elatus;Polyscias fruticosa;Heptapleurum arboricola;Aralia thomsonii;Brassaiopsis tripteris
3	NC_022814	228393	Kalopanax septemlobus	Araliaceae	4050	family	Panax ginseng;Eleutherococcus senticosus;Aralia undulata;Metapanax delavayi;Heptapleurum delavayi;Kalopanax septemlobus;Panax notoginseng;Dendropanax dentigerus;Panax quinquefolius;Dendropanax morbifer;Fatsia japonica;Panax japonicus;Panax vietnamensis;Heptapleurum heptaphyllum;Panax stipuleanatus;Aralia cordata;Aralia continentalis;Panax japonicus var. bipinnatifidus;Panax wangianus;Panax zingiberensis;Cheirodendron bastardianum;Raukaua anomalus;Raukaua edgerleyi;Raukaua simplex;Heptapleurum actinophyllum;Eleutherococcus brachypus;Eleutherococcus trifoliatus;Dendropanax oligodontus;Panax major;Aralia atropurpurea;Panax pseudoginseng var. elegantior;Eleutherococcus henryi;Eleutherococcus eleutheristylus;Eleutherococcus giraldii;Eleutherococcus sessiliflorus;Brassaiopsis angustifolia;Hedera nepalensis;Aralia elata;Aralia echinocaulis;Aralia caesia;Hedera helix;Trevesia palmata;Oreopanax guatemalensis;Oplopanax elatus;Polyscias fruticosa;Heptapleurum arboricola;Aralia thomsonii;Brassaiopsis tripteris
3	NC_026447	44586	Panax notoginseng	Araliaceae	4050	family	Panax ginseng;Eleutherococcus senticosus;Aralia undulata;Metapanax delavayi;Heptapleurum delavayi;Kalopanax septemlobus;Panax notoginseng;Dendropanax dentigerus;Panax quinquefolius;Dendropanax morbifer;Fatsia japonica;Panax japonicus;Panax vietnamensis;Heptapleurum heptaphyllum;Panax stipuleanatus;Aralia cordata;Aralia continentalis;Panax japonicus var. bipinnatifidus;Panax wangianus;Panax zingiberensis;Cheirodendron bastardianum;Raukaua anomalus;Raukaua edgerleyi;Raukaua simplex;Heptapleurum actinophyllum;Eleutherococcus brachypus;Eleutherococcus trifoliatus;Dendropanax oligodontus;Panax major;Aralia atropurpurea;Panax pseudoginseng var. elegantior;Eleutherococcus henryi;Eleutherococcus eleutheristylus;Eleutherococcus giraldii;Eleutherococcus sessiliflorus;Brassaiopsis angustifolia;Hedera nepalensis;Aralia elata;Aralia echinocaulis;Aralia caesia;Hedera helix;Trevesia palmata;Oreopanax guatemalensis;Oplopanax elatus;Polyscias fruticosa;Heptapleurum arboricola;Aralia thomsonii;Brassaiopsis tripteris
3	NC_026546	242290	Dendropanax dentigerus	Araliaceae	4050	family	Panax ginseng;Eleutherococcus senticosus;Aralia undulata;Metapanax delavayi;Heptapleurum delavayi;Kalopanax septemlobus;Panax notoginseng;Dendropanax dentigerus;Panax quinquefolius;Dendropanax morbifer;Fatsia japonica;Panax japonicus;Panax vietnamensis;Heptapleurum heptaphyllum;Panax stipuleanatus;Aralia cordata;Aralia continentalis;Panax japonicus var. bipinnatifidus;Panax wangianus;Panax zingiberensis;Cheirodendron bastardianum;Raukaua anomalus;Raukaua edgerleyi;Raukaua simplex;Heptapleurum actinophyllum;Eleutherococcus brachypus;Eleutherococcus trifoliatus;Dendropanax oligodontus;Panax major;Aralia atropurpurea;Panax pseudoginseng var. elegantior;Eleutherococcus henryi;Eleutherococcus eleutheristylus;Eleutherococcus giraldii;Eleutherococcus sessiliflorus;Brassaiopsis angustifolia;Hedera nepalensis;Aralia elata;Aralia echinocaulis;Aralia caesia;Hedera helix;Trevesia palmata;Oreopanax guatemalensis;Oplopanax elatus;Polyscias fruticosa;Heptapleurum arboricola;Aralia thomsonii;Brassaiopsis tripteris
3	NC_027456	44588	Panax quinquefolius	Araliaceae	4050	family	Panax ginseng;Eleutherococcus senticosus;Aralia undulata;Metapanax delavayi;Heptapleurum delavayi;Kalopanax septemlobus;Panax notoginseng;Dendropanax dentigerus;Panax quinquefolius;Dendropanax morbifer;Fatsia japonica;Panax japonicus;Panax vietnamensis;Heptapleurum heptaphyllum;Panax stipuleanatus;Aralia cordata;Aralia continentalis;Panax japonicus var. bipinnatifidus;Panax wangianus;Panax zingiberensis;Cheirodendron bastardianum;Raukaua anomalus;Raukaua edgerleyi;Raukaua simplex;Heptapleurum actinophyllum;Eleutherococcus brachypus;Eleutherococcus trifoliatus;Dendropanax oligodontus;Panax major;Aralia atropurpurea;Panax pseudoginseng var. elegantior;Eleutherococcus henryi;Eleutherococcus eleutheristylus;Eleutherococcus giraldii;Eleutherococcus sessiliflorus;Brassaiopsis angustifolia;Hedera nepalensis;Aralia elata;Aralia echinocaulis;Aralia caesia;Hedera helix;Trevesia palmata;Oreopanax guatemalensis;Oplopanax elatus;Polyscias fruticosa;Heptapleurum arboricola;Aralia thomsonii;Brassaiopsis tripteris
3	NC_027607	98373	Dendropanax morbifer	Araliaceae	4050	family	Panax ginseng;Eleutherococcus senticosus;Aralia undulata;Metapanax delavayi;Heptapleurum delavayi;Kalopanax septemlobus;Panax notoginseng;Dendropanax dentigerus;Panax quinquefolius;Dendropanax morbifer;Fatsia japonica;Panax japonicus;Panax vietnamensis;Heptapleurum heptaphyllum;Panax stipuleanatus;Aralia cordata;Aralia continentalis;Panax japonicus var. bipinnatifidus;Panax wangianus;Panax zingiberensis;Cheirodendron bastardianum;Raukaua anomalus;Raukaua edgerleyi;Raukaua simplex;Heptapleurum actinophyllum;Eleutherococcus brachypus;Eleutherococcus trifoliatus;Dendropanax oligodontus;Panax major;Aralia atropurpurea;Panax pseudoginseng var. elegantior;Eleutherococcus henryi;Eleutherococcus eleutheristylus;Eleutherococcus giraldii;Eleutherococcus sessiliflorus;Brassaiopsis angustifolia;Hedera nepalensis;Aralia elata;Aralia echinocaulis;Aralia caesia;Hedera helix;Trevesia palmata;Oreopanax guatemalensis;Oplopanax elatus;Polyscias fruticosa;Heptapleurum arboricola;Aralia thomsonii;Brassaiopsis tripteris
