1209	NC_000932	3702	Arabidopsis thaliana	Brassicaceae	3700	family	Arabidopsis thaliana;Capsella bursa-pastoris;Arabidopsis arenosa;Arabidopsis cebennensis;Arabidopsis pedemontana;Arabidopsis arenicola;Arabidopsis croatica;Arabidopsis neglecta;Arabidopsis petrogena;Arabidopsis suecica;Arabidopsis umezawana;Arabidopsis lyrata;Arabidopsis halleri;Arabidopsis lyrata subsp. lyrata;Murbeckiella boryi;Murbeckiella pinnatifida;Oreophyton falcatum;Catolobus pendulus;Capsella orientalis
709	NC_001320	39947	Oryza sativa Japonica Group	Oryza	4527	genus	Oryza sativa Japonica Group;Oryza sativa f. spontanea;Oryza sativa Indica Group;Oryza meridionalis;Oryza rufipogon;Oryza glaberrima;Oryza barthii;Oryza glumipatula;Oryza longistaminata;Oryza officinalis;Oryza punctata;Oryza minuta;Oryza sativa;Oryza rhizomatis;Oryza eichingeri;Oryza alta;Oryza grandiglumis;Oryza latifolia;Oryza coarctata
388	NC_001666	4577	Zea mays	Poaceae	4479	family	Zea mays;Coix lacryma-jobi;Elytrophorus spicatus;Centropodia glauca;Hilaria cenchroides;Zoysia macrantha;Astrebla pectinata;Chloris barbata;Hilaria rigida;Zea perennis;Zea luxurians;Zea diploperennis;Paspalum fimbriatum;Paspalum glaziovii;Danthoniopsis dinteri;Paspalum dilatatum;Chloris truncata;Chasechloa madagascariensis;Arundo plinii;Cynodon dactylon;Pseudopogonatherum contortum;Pratochloa walteri;Paspalum paniculatum;Tristachya humbertii;Panicum lycopodioides;Hildaea pallens;Leptochloa virgata;Tricholaena monachne;Tristachya leucothrix;Uniola paniculata;Zoysia japonica;Arundo donax;Oxychloris scariosa;Paspalum pubiflorum;Paspalum virgatum;Paspalum juergensii;Paspalum minus;Paspalum simplex;Paspalum ionanthum;Zoysia sinica;Zoysia tenuifolia;Zoysia macrostachya;Tragus australianus;Enteropogon ramosus;Astrebla lappacea;Orinus kokonoricus;Zoysia matrella;Tripsacinae sp. MTP;Dinebra chinensis;Acrachne racemosa;Cynodon radiatus;Dinebra retroflexa;Enteropogon dolichostachyus;Dinebra panicea;Lepturus repens;Microchloa indica;Orinus thoroldii;Tragus berteronianus;Tragus mongolorum;Ctenium longiglume
1633	NC_001879	4097	Nicotiana tabacum	Solanaceae	4070	family	Nicotiana tabacum;Nicotiana sylvestris;Nicotiana tomentosiformis;Nicotiana undulata;Petunia x hybrida;Petunia exserta
336	NC_002693	85636	Oenothera elata subsp. hookeri	Oenothera	3939	genus	Oenothera elata subsp. hookeri;Oenothera argillicola;Oenothera glazioviana;Oenothera biennis;Oenothera parviflora;Oenothera grandiflora;Oenothera oakesiana;Oenothera villaricae;Oenothera elata subsp. elata;Oenothera villosa subsp. strigosa;Oenothera villosa subsp. villosa;Oenothera biennis x Oenothera glazioviana;Oenothera biennis x Oenothera villosa;Oenothera wolfii;Oenothera drummondii
440	NC_002694	34305	Lotus japonicus	Lotus japonicus	34305	species	Lotus japonicus
608	NC_002762	4565	Triticum aestivum	Pooideae	147368	subfamily	Triticum aestivum;Triticum monococcum;Triticum urartu;Aegilops tauschii;Aegilops speltoides;Triticum timopheevii;Triticum turgidum;Aegilops searsii;Aegilops sharonensis;Aegilops longissima;Aegilops bicornis;Aegilops kotschyi;Triticum macha;Anthoxanthum odoratum;Littledalea racemosa;Catapodium rigidum;Taeniatherum caput-medusae;Connorochloa tenuis;Littledalea alaica;Catapodium marinum;Ammochloa palaestina;Desmazeria sicula;Kengyilia melanthera;Thinopyrum bessarabicum;Psathyrostachys juncea;Australopyrum retrofractum;Thinopyrum elongatum;Leymus chinensis;Psathyrostachys huashanica;Aegilops umbellulata;Aegilops comosa;Triticum zhukovskyi;Thinopyrum intermedium;Thinopyrum obtusiflorum;Campeiostachys dahurica;Elymus trachycaulus;Campeiostachys kamoji;Leymus komarovii;Leymus multicaulis;Leymus racemosus;Leymus duthiei;Elymus hystrix;Elymus virginicus;Elymus repens;Kengyilia hirsuta;Kengyilia grandiglumis;Campeiostachys nutans;Elymus sibiricus;Eremopyrum orientale;Elymus lolioides;Dasypyrum hordeaceum;Leymus paboanus;Eremopyrum triticeum;Pseudoroegneria gracillima;Elymus atratus;Campeiostachys purpuraristata;Leymus arenarius;Leymus mollis;Elymus strictus;Elymus gmelinii;Campeiostachys calcicola;Elymus pendulinus;Leymus coreanus;Leymus condensatus;Leymus cinereus;Leymus angustus;Leymus karelinii;Leymus ramosus;Leymus secalinus;Triticum monococcum subsp. sinskajae
441	NC_003119	3880	Medicago truncatula	Medicago	3877	genus	Medicago truncatula;Medicago praecox;Medicago turbinata;Medicago rugosa;Medicago littoralis;Medicago scutellata;Medicago italica;Medicago soleirolii;Medicago doliata
1772	NC_004561	33113	Atropa belladonna	Solanoideae	424551	subfamily	Atropa belladonna;Solanum bulbocastanum;Solanum tuberosum;Datura stramonium;Iochroma nitidum;Physalis peruviana;Iochroma stenanthum;Saracha punctata;Iochroma loxense;Solanum chilense;Solanum neorickii;Solanum peruvianum;Dunalia brachyacantha;Saracha nigribaccata;Iochroma tingoanum;Solanum commersonii;Solanum nigrum;Trompettia cardenasiana;Eriolarynx australis;Iochroma umbellatum;Acnistus arborescens x Iochroma cyaneum;Iochroma lehmannii;Iochroma salpoanum;Eriolarynx fasciculata;Iochroma cyaneum;Iochroma arborescens;Scopolia parviflora;Solanum berthaultii;Solanum dulcamara;Solanum pennellii;Przewalskia tangutica;Physalis angulata;Physalis pruinosa;Lycium ruthenicum;Lycium barbarum;Solanum acaule;Solanum demissum;Solanum abancayense;Solanum achacachense;Solanum acroglossum;Solanum acroscopicum;Solanum albornozii;Solanum ambosinum;Solanum andreanum;Solanum avilesii;Solanum microdontum;Solanum x blanco-galdosii;Solanum stenophyllidium;Solanum brevicaule;Solanum bukasovii;Solanum cajamarquense;Solanum canasense;Solanum cardiophyllum;Solanum chacoense;Solanum chomatophilum;Solanum etuberosum;Solanum stenotomum subsp. goniocalyx;Solanum gourlayi;Solanum stenotomum;Solanum hondelmannii;Solanum venturii;Solanum marinasense;Solanum hypacrarthrum;Solanum incamayoense;Solanum jamesii;Solanum kurtzianum;Solanum laxissimum;Solanum leptophyes;Solanum limbaniense;Solanum medians;Solanum megistacrolobum;Solanum multiinterruptum;Solanum bukasovii f. multidissectum;Solanum palustre;Solanum pampasense;Solanum paucissectum;Solanum phureja;Solanum pinnatisectum;Solanum polyadenium;Solanum sogarandinum;Solanum sparsipilum;Solanum spegazzinii;Solanum tarijense;Solanum violaceimarmoratum;Lycium chinense;Withania coagulans;Physalis pubescens;Solanum cochoae
1210	NC_004993	212734	Calycanthus floridus var. glaucus	Calycanthaceae	3427	family	Calycanthus floridus var. glaucus;Idiospermum australiense;Chimonanthus praecox;Chimonanthus nitens;Chimonanthus salicifolius;Chimonanthus zhejiangensis;Calycanthus chinensis x Calycanthus floridus
272	NC_005878	193079	Saccharum hybrid cultivar SP80-3280	Andropogoneae	147429	tribe	Saccharum hybrid cultivar SP80-3280;Saccharum hybrid cultivar NCo 310;Sorghum timorense;Miscanthus sacchariflorus;Miscanthus sinensis;Saccharum hybrid cultivar;Pogonatherum paniceum;Imperata cylindrica;Saccharum spontaneum;Eremochloa eriopoda;Pseudosorghum fasciculare;Eremochloa ciliaris;Germainia capitata;Saccharum officinarum;Miscanthus floridulus;Miscanthidium junceum;Miscanthus x giganteus;Lasiorhachis hildebrandtii;Saccharum narenga;Saccharum barberi;Saccharum sinense
709	NC_005973	2998809	Oryza sativa f. spontanea	Oryza	4527	genus	Oryza sativa Japonica Group;Oryza sativa f. spontanea;Oryza sativa Indica Group;Oryza meridionalis;Oryza rufipogon;Oryza glaberrima;Oryza barthii;Oryza glumipatula;Oryza longistaminata;Oryza officinalis;Oryza punctata;Oryza minuta;Oryza sativa;Oryza rhizomatis;Oryza eichingeri;Oryza alta;Oryza grandiglumis;Oryza latifolia;Oryza coarctata
514	NC_006050	34301	Nymphaea alba	Nymphaeaceae	4410	family	Nymphaea alba;Nymphaea mexicana;Nymphaea jamesoniana;Victoria cruziana;Barclaya longifolia;Nymphaea ampla;Euryale ferox;Nuphar pumila;Nuphar shimadae;Nymphaea capensis;Nymphaea lotus;Nuphar japonica;Nymphaea amazonum;Nymphaea conardii;Nymphaea glandulifera;Nymphaea gracilis;Nymphaea heudelotii;Nymphaea immutabilis;Nymphaea rudgeana;Nymphaea tenerinervia;Nymphaea thermarum;Nymphaea colorata;Nymphaea rubra;Nymphaea potamophila;Nymphaea tetragona;Nymphaea odorata;Nymphaea gigantea;Nymphaea hybrid cultivar;Nymphaea atrans;Nymphaea lasiophylla;Nymphaea x daubenyana;Nymphaea pubescens
272	NC_006084	717233	Saccharum hybrid cultivar NCo 310	Andropogoneae	147429	tribe	Saccharum hybrid cultivar SP80-3280;Saccharum hybrid cultivar NCo 310;Sorghum timorense;Miscanthus sacchariflorus;Miscanthus sinensis;Saccharum hybrid cultivar;Pogonatherum paniceum;Imperata cylindrica;Saccharum spontaneum;Eremochloa eriopoda;Pseudosorghum fasciculare;Eremochloa ciliaris;Germainia capitata;Saccharum officinarum;Miscanthus floridulus;Miscanthidium junceum;Miscanthus x giganteus;Lasiorhachis hildebrandtii;Saccharum narenga;Saccharum barberi;Saccharum sinense
1405	NC_006290	4054	Panax ginseng	Araliaceae	4050	family	Panax ginseng;Eleutherococcus senticosus;Aralia undulata;Brassaiopsis hainla;Metapanax delavayi;Heptapleurum delavayi;Kalopanax septemlobus;Panax notoginseng;Dendropanax dentigerus;Panax quinquefolius;Dendropanax morbifer;Fatsia japonica;Panax japonicus;Heptapleurum heptaphyllum;Panax stipuleanatus;Panax trifolius;Aralia cordata;Aralia continentalis;Panax japonicus var. bipinnatifidus;Cheirodendron bastardianum;Raukaua anomalus;Raukaua edgerleyi;Raukaua simplex;Heptapleurum actinophyllum;Eleutherococcus brachypus;Eleutherococcus trifoliatus;Dendropanax oligodontus;Panax major;Aralia atropurpurea;Panax pseudoginseng var. elegantior;Eleutherococcus henryi;Eleutherococcus eleutheristylus;Eleutherococcus gracilistylus;Eleutherococcus leucorrhizus;Eleutherococcus giraldii;Eleutherococcus sessiliflorus;Brassaiopsis angustifolia;Hedera nepalensis;Aralia elata;Aralia echinocaulis;Hedera helix;Trevesia palmata;Oreopanax guatemalensis;Oplopanax elatus;Polyscias fruticosa;Heptapleurum arboricola;Aralia thomsonii;Brassaiopsis tripteris
710	NC_007407	4465	Acorus calamus	Acorus	4464	genus	Acorus calamus;Acorus calamus var. americanus;Acorus gramineus;Acorus tatarinowii
1313	NC_007499	308872	Phalaenopsis aphrodite subsp. formosana	Aeridinae	158424	subtribe	Phalaenopsis aphrodite subsp. formosana;Phalaenopsis equestris;Phalaenopsis hybrid cultivar;Phalaenopsis lowii;Phalaenopsis mannii;Phalaenopsis wilsonii;Phalaenopsis lobbii;Phalaenopsis stobartiana;Phalaenopsis malipoensis;Phalaenopsis deliciosa;Phalaenopsis braceana;Nothodoritis zhejiangensis;Phalaenopsis zhejiangensis
1633	NC_007500	4096	Nicotiana sylvestris	Solanaceae	4070	family	Nicotiana tabacum;Nicotiana sylvestris;Nicotiana tomentosiformis;Nicotiana undulata;Petunia x hybrida;Petunia exserta
1633	NC_007602	4098	Nicotiana tomentosiformis	Solanaceae	4070	family	Nicotiana tabacum;Nicotiana sylvestris;Nicotiana tomentosiformis;Nicotiana undulata;Petunia x hybrida;Petunia exserta
1789	NC_007898	4081	Solanum lycopersicum	Solanum subgen. Lycopersicon	49274	subgenus	Solanum lycopersicum;Solanum cheesmaniae;Solanum galapagense;Solanum habrochaites;Solanum pimpinellifolium;Solanum arcanum
878	NC_007942	3847	Glycine max	indigoferoid/millettioid clade	2233855	clade	Glycine max;Glycine tomentella;Glycine cyrtoloba;Glycine stenophita;Glycine canescens;Glycine dolichocarpa;Glycine falcata;Glycine syndetika;Glycine soja;Glycine soja var. gracilis;Cyamopsis tetragonoloba;Mucuna pruriens
1772	NC_007943	147425	Solanum bulbocastanum	Solanoideae	424551	subfamily	Atropa belladonna;Solanum bulbocastanum;Solanum tuberosum;Datura stramonium;Iochroma nitidum;Physalis peruviana;Iochroma stenanthum;Saracha punctata;Iochroma loxense;Solanum chilense;Solanum neorickii;Solanum peruvianum;Dunalia brachyacantha;Saracha nigribaccata;Iochroma tingoanum;Solanum commersonii;Solanum nigrum;Trompettia cardenasiana;Eriolarynx australis;Iochroma umbellatum;Acnistus arborescens x Iochroma cyaneum;Iochroma lehmannii;Iochroma salpoanum;Eriolarynx fasciculata;Iochroma cyaneum;Iochroma arborescens;Scopolia parviflora;Solanum berthaultii;Solanum dulcamara;Solanum pennellii;Przewalskia tangutica;Physalis angulata;Physalis pruinosa;Lycium ruthenicum;Lycium barbarum;Solanum acaule;Solanum demissum;Solanum abancayense;Solanum achacachense;Solanum acroglossum;Solanum acroscopicum;Solanum albornozii;Solanum ambosinum;Solanum andreanum;Solanum avilesii;Solanum microdontum;Solanum x blanco-galdosii;Solanum stenophyllidium;Solanum brevicaule;Solanum bukasovii;Solanum cajamarquense;Solanum canasense;Solanum cardiophyllum;Solanum chacoense;Solanum chomatophilum;Solanum etuberosum;Solanum stenotomum subsp. goniocalyx;Solanum gourlayi;Solanum stenotomum;Solanum hondelmannii;Solanum venturii;Solanum marinasense;Solanum hypacrarthrum;Solanum incamayoense;Solanum jamesii;Solanum kurtzianum;Solanum laxissimum;Solanum leptophyes;Solanum limbaniense;Solanum medians;Solanum megistacrolobum;Solanum multiinterruptum;Solanum bukasovii f. multidissectum;Solanum palustre;Solanum pampasense;Solanum paucissectum;Solanum phureja;Solanum pinnatisectum;Solanum polyadenium;Solanum sogarandinum;Solanum sparsipilum;Solanum spegazzinii;Solanum tarijense;Solanum violaceimarmoratum;Lycium chinense;Withania coagulans;Physalis pubescens;Solanum cochoae
71	NC_007944	3635	Gossypium hirsutum	Gossypium	3633	genus	Gossypium hirsutum;Gossypium barbadense;Gossypium thurberi;Gossypium raimondii;Gossypium darwinii;Gossypium tomentosum;Gossypium herbaceum subsp. africanum;Gossypium mustelinum;Gossypium arboreum;Gossypium gossypioides;Gossypium incanum;Gossypium somalense;Gossypium capitis-viridis;Gossypium areysianum;Gossypium robinsonii;Gossypium anomalum;Gossypium herbaceum;Gossypium longicalyx;Gossypium stocksii;Gossypium turneri;Gossypium harknessii;Gossypium klotzschianum;Gossypium davidsonii;Gossypium aridum;Gossypium trilobum;Gossypium populifolium;Gossypium australe;Gossypium lobatum;Gossypium schwendimanii
