NC_022814.1	828
NC_052849.1	828
NC_048464.1	837
NC_027607.1	828
NC_062082.1	828
NC_027685.1	828
NC_033878.1	837
NC_045062.1	837
NC_040944.1	837
NC_056112.1	837
NC_040964.1	828
NC_028703.1	828
NC_053713.1	828
NC_030598.1	828
NC_051521.1	837
NC_049888.1	828
NC_051520.1	837
NC_072552.1	837
NC_043953.1	828
NC_056104.1	837
NC_029764.1	828
NC_043954.1	828
NC_037951.1	837
NC_069842.1	828
NC_069843.1	828
NC_069844.1	828
NC_062719.1	828
NC_062720.1	828
NC_072570.1	837
NC_026546.1	828
NC_056999.1	828
NC_070394.1	828
NC_041648.1	828
NC_032296.1	837
NC_045061.1	837
NC_050832.1	828
NC_049884.1	828
NC_049886.1	828
NC_049887.1	828
NC_049889.1	828
NC_057163.1	837
NC_046782.1	837
NC_053618.1	828
NC_050741.1	837
NC_043952.1	828
NC_022810.1	828
NC_022812.1	828
NC_022813.1	828
NC_016430.1	828
NC_006290.1	828
NC_026447.1	828
NC_027456.1	828
NC_028704.1	828
NC_073016.1	828
NC_069225.1	828
NC_066018.1	837
NC_064364.1	828
NC_062723.1	828
NC_065370.1	828
NC_081463.1	837
NC_084332.1	828
NC_084405.1	837
NC_085752.1	828
NC_085753.1	828
NC_085754.1	828
NC_085755.1	828
NC_086516.1	837
NC_086590.1	837
NC_086692.1	837
NC_086693.1	837
NC_086694.1	843
NC_086695.1	837
NC_086696.1	837
NC_086697.1	837
NC_086867.1	828
NC_088755.1	828
