0	PQ032371	1979617	Begonia aborensis	Begonia aborensis	1979617	species	Begonia aborensis
0	PQ032371	1979617	Begonia aborensis	Begonia aborensis	1979617	species	Begonia aborensis
1	KJ400933	161110	Wolffia angusta	Wolffia angusta	161110	species	Wolffia angusta
2	KJ400893	161101	Lemna minuta	Lemna minuta	161101	species	Lemna minuta
3	EF526378	55313	Elodea nuttallii	Elodea nuttallii	55313	species	Elodea nuttallii
3	EF526379	55313	Elodea nuttallii	Elodea nuttallii	55313	species	Elodea nuttallii
3	EF526380	55313	Elodea nuttallii	Elodea nuttallii	55313	species	Elodea nuttallii
3	EF526381	55313	Elodea nuttallii	Elodea nuttallii	55313	species	Elodea nuttallii
3	EF526382	55313	Elodea nuttallii	Elodea nuttallii	55313	species	Elodea nuttallii
4	MN719089	13216	Piper nigrum	Piper nigrum	13216	species	Piper nigrum
5	KU501065	1827401	Noterophila crassipes	Melastomataceae	39998	family	Noterophila crassipes;Noterophila genliseoides;Rostranthera tetraptera
5	KU501065	1827401	Noterophila crassipes	Melastomataceae	39998	family	Noterophila crassipes;Noterophila genliseoides;Rostranthera tetraptera
5	KU501066	1827402	Noterophila genliseoides	Melastomataceae	39998	family	Noterophila crassipes;Noterophila genliseoides;Rostranthera tetraptera
5	KU501067	1827406	Rostranthera tetraptera	Melastomataceae	39998	family	Noterophila crassipes;Noterophila genliseoides;Rostranthera tetraptera
6	EF526401	438840	Gratiola aurea	Gratiola aurea	438840	species	Gratiola aurea
7	DQ008854	85245	Pleea tenuifolia	Pleea tenuifolia	85245	species	Pleea tenuifolia
8	EF526385	192324	Utricularia vulgaris	Utricularia vulgaris	192324	species	Utricularia vulgaris
9	EF526409	251681	Ceratophyllum echinatum	Ceratophyllum echinatum	251681	species	Ceratophyllum echinatum
10	PP230060	161864	Coelogyne cantonensis	Coelogyne	38220	genus	Coelogyne cantonensis;Coelogyne missionariorum
10	PP230067	2029076	Coelogyne missionariorum	Coelogyne	38220	genus	Coelogyne cantonensis;Coelogyne missionariorum
11	KP858818	1661586	Elatostema edule	Elatostema edule	1661586	species	Elatostema edule
11	KP858819	1661586	Elatostema edule	Elatostema edule	1661586	species	Elatostema edule
12	HM590380	208345	Dendrobium somae	Dendrobium somae	208345	species	Dendrobium somae
13	PP230052	3117580	Coelogyne spathacea	Coelogyne spathacea	3117580	species	Coelogyne spathacea
14	PP230044	947910	Coelogyne punctulata	Coelogyne punctulata	947910	species	Coelogyne punctulata
15	DQ008848	4465	Acorus calamus	Acorus calamus	4465	species	Acorus calamus;Acorus calamus var. americanus;Acorus calamus var. angustatus
15	DQ008850	263995	Acorus calamus var. americanus	Acorus calamus	4465	species	Acorus calamus;Acorus calamus var. americanus;Acorus calamus var. angustatus
15	DQ008852	4465	Acorus calamus	Acorus calamus	4465	species	Acorus calamus;Acorus calamus var. americanus;Acorus calamus var. angustatus
15	DQ008853	325552	Acorus calamus var. angustatus	Acorus calamus	4465	species	Acorus calamus;Acorus calamus var. americanus;Acorus calamus var. angustatus
16	PP230034	38221	Coelogyne cristata	Coelogyne	38220	genus	Coelogyne cristata;Coelogyne protracta
16	PP230065	1855359	Coelogyne protracta	Coelogyne	38220	genus	Coelogyne cristata;Coelogyne protracta
17	KF694808	94328	Zingiber officinale	Zingiber officinale	94328	species	Zingiber officinale
18	KP858812	1661602	Elatostema villosum	Elatostema	226089	genus	Elatostema villosum;Elatostema strigillosum
18	KP858813	1661597	Elatostema strigillosum	Elatostema	226089	genus	Elatostema villosum;Elatostema strigillosum
18	KP858814	1661597	Elatostema strigillosum	Elatostema	226089	genus	Elatostema villosum;Elatostema strigillosum
19	KP858834	226279	Elatostema reticulatum	Elatostema reticulatum	226279	species	Elatostema reticulatum
20	KP858859	1785609	Elatostema sp. Peng 23849	Elatostema	226089	genus	Elatostema sp. Peng 23849;Elatostema acuteserratum
20	KP858860	1661585	Elatostema acuteserratum	Elatostema	226089	genus	Elatostema sp. Peng 23849;Elatostema acuteserratum
21	KP858885	1785611	Elatostema albopilosoides	Elatostema albopilosoides	1785611	species	Elatostema albopilosoides
22	MW748066	345095	Nekemias cantoniensis	Nekemias cantoniensis	345095	species	Nekemias cantoniensis
22	MW748067	345095	Nekemias cantoniensis	Nekemias cantoniensis	345095	species	Nekemias cantoniensis
23	OR199470	163079	Ehretia acuminata	Ehretia acuminata	163079	species	Ehretia acuminata
24	PP230035	1350401	Coelogyne nervosa	Coelogyne nervosa	1350401	species	Coelogyne nervosa
25	PV698247	569774	Anoectochilus roxburghii	Anoectochilus roxburghii	569774	species	Anoectochilus roxburghii
25	PV698248	569774	Anoectochilus roxburghii	Anoectochilus roxburghii	569774	species	Anoectochilus roxburghii
25	PV698249	569774	Anoectochilus roxburghii	Anoectochilus roxburghii	569774	species	Anoectochilus roxburghii
25	PV698250	569774	Anoectochilus roxburghii	Anoectochilus roxburghii	569774	species	Anoectochilus roxburghii
25	PV698251	569774	Anoectochilus roxburghii	Anoectochilus roxburghii	569774	species	Anoectochilus roxburghii
25	PV698252	569774	Anoectochilus roxburghii	Anoectochilus roxburghii	569774	species	Anoectochilus roxburghii
25	PV698253	569774	Anoectochilus roxburghii	Anoectochilus roxburghii	569774	species	Anoectochilus roxburghii
25	PV698254	569774	Anoectochilus roxburghii	Anoectochilus roxburghii	569774	species	Anoectochilus roxburghii
25	PV698255	569774	Anoectochilus roxburghii	Anoectochilus roxburghii	569774	species	Anoectochilus roxburghii
26	GU066225	112168	Rhizanthella gardneri	Rhizanthella gardneri	112168	species	Rhizanthella gardneri
26	GU066233	112168	Rhizanthella gardneri	Rhizanthella gardneri	112168	species	Rhizanthella gardneri
26	GU066234	112168	Rhizanthella gardneri	Rhizanthella gardneri	112168	species	Rhizanthella gardneri
27	JF461365	1080333	Smilax pseudochina	Smilax	49656	genus	Smilax pseudochina;Smilax biltmoreana
27	JF978655	299603	Smilax biltmoreana	Smilax	49656	genus	Smilax pseudochina;Smilax biltmoreana
