AF521717.1	278
DQ311969.1	279
HM010956.1	289
HM010957.1	289
HM010961.1	289
HQ334909.1	286
HQ334910.1	286
HQ334913.1	286
JF786893.1	238
JF786900.1	236
JF786958.1	236
JF786990.1	236
JN575408.1	279
JX152692.1	287
JX464296.1	289
KC595405.1	288
KC779787.1	275
KC779789.1	277
KC779790.1	277
KF137822.1	224
KF137823.1	224
KM025159.1	254
KX057883.1	279
KX873017.1	262
KX873018.1	262
KX873019.1	262
KX982513.1	264
MH377862.1	264
MN761660.1	266
MN761867.1	265
MT902877.1	275
OL493760.1	262
PP086771.1	275
PP250037.1	252
PP250038.1	252
PP250039.1	252
MF669171.1	264
MF669191.1	281
MN761452.1	265
MN761496.1	264
MN761825.1	268
MN761870.1	265
MN762006.1	264
HQ452909.1	277
HQ456422.1	320
KJ460079.1	285
LC651240.1	300
LC702394.1	300
LC702395.1	300
LC857216.1	300
LC857218.1	300
LC857219.1	300
LC857220.1	300
LC857221.1	300
LC857222.1	300
LC857223.1	300
LC857225.1	300
LC857226.1	300
LC857227.1	300
LC857228.1	300
LC857229.1	300
LC857230.1	300
LC857258.1	300
LC857259.1	300
LC866723.1	300
LC866724.1	300
LC866725.1	300
LC866726.1	300
LC866727.1	300
LC866728.1	300
LC866729.1	300
LC866730.1	300
LC866731.1	300
LC867749.1	300
LC867750.1	300
LC867751.1	300
LC867752.1	300
LC867753.1	300
LC867754.1	300
LC867755.1	300
LC867756.1	300
LC867757.1	300
OL348357.1	259
OL348365.1	260
OL632196.1	320
ON584398.1	319
AB721393.1	287
EU930852.1	287
EU930853.1	287
EU930854.1	287
KC439470.1	287
KC798477.1	282
KF671250.1	287
KF671251.1	287
KF671252.1	287
KF671259.1	286
KF671271.1	282
KF671282.1	283
KF671283.1	283
KF671284.1	283
KJ535697.1	268
KJ535699.1	286
KJ535701.1	286
KJ535703.1	287
KJ535704.1	268
KJ535705.1	268
KJ535707.1	275
KJ535708.1	277
KJ535709.1	287
KJ535710.1	268
KJ535711.1	268
KJ535712.1	275
KJ535714.1	286
KJ535715.1	286
KJ535717.1	287
KJ535719.1	268
KJ535720.1	287
LC767007.1	293
LC767026.1	293
MG595276.1	285
MG595277.1	287
OQ121113.1	287
PP947271.1	293
PP947272.1	296
PP947273.1	293
PP947274.1	293
PP947275.1	293
PP947276.1	295
PP947277.1	294
PP947278.1	293
AF165374.1	285
AF165375.1	284
AF165376.1	284
AF165377.1	287
AF165378.1	286
AF165379.1	286
AF165380.1	285
AF165381.1	285
AF165382.1	285
AF165383.1	285
AF165384.1	288
AF165385.1	285
AF165386.1	282
AF165387.1	296
AF165388.1	286
AY063591.1	283
AY063592.1	288
AY063593.1	288
EF545653.1	288
EF545655.1	296
HQ890679.1	288
HQ890680.1	289
JX439916.1	288
KM186249.1	289
KM186250.1	288
KM234117.1	285
KU855704.1	287
MG595282.1	268
MH710887.1	297
AF165391.1	285
AF165392.1	288
AF165394.1	285
AF165395.1	286
AY063595.1	288
JX137114.1	288
KM186242.1	288
AB485861.1	286
AB485862.1	286
AB485863.1	286
AB485864.1	286
AB485865.1	286
AB485866.1	286
AB485867.1	286
AB485868.1	286
AB485869.1	286
AB485870.1	286
AB485871.1	285
AB485872.1	285
AB485873.1	285
AB485874.1	285
AB485875.1	285
AB485876.1	285
AF165396.1	285
AF165397.1	287
AF165398.1	283
AF165399.1	286
AF165400.1	291
AF165401.1	289
AF165402.1	286
AF165403.1	284
AF165404.1	285
AF165405.1	285
AF165406.1	286
AF165409.1	289
AF165410.1	286
AF165411.1	285
AF165413.1	287
AF165414.1	287
AF165415.1	285
AY063572.1	283
AY063578.1	283
AY063584.1	284
EU091616.1	286
HM050325.1	299
HM050326.1	298
JF900507.1	273
JF900508.1	273
JF900510.1	274
JF900511.1	274
JF900517.1	273
JF900519.1	274
JF900520.1	279
JF900523.1	274
JF900524.1	273
JF900525.1	275
JF900527.1	274
JF900529.1	273
KC480300.1	249
KJ845944.1	286
KJ845945.1	286
KJ845947.1	286
KJ845948.1	286
KP093114.1	286
KX958509.1	273
KX958544.1	273
KX958545.1	273
KX958546.1	273
KX958553.1	275
KX958554.1	275
KX958565.1	274
KX958566.1	274
KX958581.1	273
KX958582.1	273
KX958583.1	273
KX958584.1	273
KX958604.1	273
KX958626.1	273
KX958627.1	273
KX958628.1	273
KX958629.1	273
KX958630.1	273
KX958639.1	279
KX958640.1	279
KX958682.1	273
KX958706.1	275
KX958707.1	275
KX958708.1	273
KX958709.1	273
KX958731.1	275
KX958738.1	273
KY889063.1	291
MF444467.1	273
MF444468.1	273
MF444469.1	273
MF444470.1	274
MF444471.1	274
MF444472.1	274
MF444473.1	274
MF444474.1	274
MF444475.1	274
MF444484.1	273
MF444485.1	273
MF444486.1	273
MF444487.1	273
MF444488.1	273
MF444489.1	273
MF444490.1	273
MF444491.1	273
MF444492.1	273
MF444493.1	273
MF444494.1	273
MF444495.1	273
MF444497.1	273
MF444498.1	273
MF444499.1	273
MF444500.1	273
MF444501.1	273
MF444502.1	273
MF444503.1	274
MF444545.1	279
MF444546.1	279
MF444547.1	279
MF444548.1	279
MF444574.1	275
MF444576.1	275
MF444577.1	275
AB485890.1	287
AB485891.1	287
AB485892.1	287
AB485893.1	287
AB485894.1	287
AB485895.1	287
AB485896.1	287
AB485897.1	287
AF165416.1	286
AF165417.1	287
AF165418.1	287
AF165419.1	294
HG004820.1	314
JN117616.1	286
KF113866.1	296
KF544880.1	330
KP092941.1	303
KP092942.1	303
KP093122.1	286
KT597170.1	332
KT597173.1	332
KT597175.1	332
KT597184.1	332
KY417941.1	297
MH558653.1	303
MH558654.1	303
MH558655.1	303
MT522938.1	327
MT522939.1	329
MT522940.1	327
MT522941.1	327
MT522943.1	329
MT522944.1	329
MT522945.1	327
MT522946.1	329
MT522947.1	329
MT522948.1	329
MT522949.1	329
MT522950.1	329
MT522951.1	329
MT522952.1	329
MT522953.1	329
MT522954.1	329
MT522955.1	329
MT522956.1	329
MT924086.1	295
MW408528.1	327
MW408529.1	327
OR934545.1	323
OR934618.1	324
AF386498.1	300
MK005889.1	277
MK005892.1	277
MK005894.1	286
MK005896.1	277
MK005898.1	277
MK005901.1	286
MK005903.1	277
MK005904.1	264
MK005907.1	277
MN124936.1	316
MN124938.1	316
MN124942.1	316
MN124943.1	315
MN124945.1	315
OQ832760.1	302
OR512908.1	261
PZ623435.1	301
PZ629994.1	302
AJ409205.1	266
AJ409206.1	266
HQ393721.1	282
KF206075.1	291
KF206076.1	291
KF206077.1	292
KF704984.1	260
KP092574.1	284
KP900380.1	324
KP900401.1	324
KT985653.1	298
KT985657.1	298
KU378741.1	291
KU883512.1	254
KX873123.1	254
KX873124.1	254
KY438086.1	222
MF110041.1	287
MH710957.1	265
MH710981.1	324
MK695743.1	254
MK695744.1	254
OK104765.1	222
OR934612.1	322
PQ870091.1	256
PQ870095.1	256
JN117651.1	285
KM005465.1	253
KM521838.1	300
KM592288.1	296
KM592313.1	305
KP092573.1	284
KP092595.1	300
KP092710.1	249
KP092711.1	249
KP092776.1	283
KP092777.1	298
KP092778.1	298
KP092781.1	285
KP092800.1	298
KP092912.1	286
KP092913.1	286
KP092914.1	299
KP092951.1	235
KP092958.1	275
KP092968.1	264
KP092969.1	264
KP092978.1	271
KP092979.1	271
KP093009.1	260
KP093010.1	260
KP093065.1	247
KP093066.1	248
KP093078.1	295
KP093087.1	277
KU378762.1	292
KU378763.1	292
KU378764.1	292
KU378765.1	292
KU378766.1	292
KU378767.1	292
KU378768.1	292
KU378769.1	292
KU378770.1	292
KU378771.1	292
KU378772.1	292
KU378773.1	292
KU378774.1	292
KY991604.1	294
MH566889.1	369
MN381978.1	294
MN381984.1	294
MN382000.1	294
MN382007.1	294
MN382015.1	294
MN382017.1	294
MN382020.1	294
MN382021.1	294
MN382022.1	274
MN382034.1	294
MN382035.1	294
MN382041.1	294
MN915832.1	262
MW514231.1	296
PQ870107.1	256
PQ870306.1	248
HM230110.1	292
HM230112.1	288
HM230113.1	284
HM230114.1	282
HM230115.1	282
HM230117.1	285
HM230121.1	278
HM230122.1	288
HM230123.1	288
HM230124.1	288
HM230125.1	292
HM230126.1	283
HM230129.1	284
HM230133.1	285
HM230135.1	282
HM230142.1	285
HM230143.1	281
HM230144.1	281
HM230147.1	289
HM230148.1	268
HM230149.1	268
HM230154.1	287
HM230155.1	287
HM230156.1	256
KF113874.1	295
KF881924.1	286
KF986225.1	293
KF986226.1	293
KF986227.1	293
KF986228.1	293
KF986229.1	293
KF986230.1	283
KF986231.1	286
KF986232.1	286
KF986233.1	286
KF986234.1	286
KP092667.1	294
KP092668.1	294
KP092690.1	296
KP092737.1	289
KP092791.1	263
KP092795.1	274
KP092998.1	347
KP093011.1	262
KP093012.1	262
KP093034.1	283
KP093035.1	283
KP093036.1	278
KP093046.1	283
KP093189.1	257
KP093219.1	280
KP093220.1	280
KP093228.1	279
KP093229.1	279
LC010227.1	293
LC010228.1	293
LC010229.1	293
LC010230.1	293
LC010231.1	293
LC010232.1	293
LC010233.1	293
LC164887.1	262
LC164888.1	262
LC164889.1	262
MH198354.1	301
MH711106.1	297
MN382361.1	293
MT623704.1	262
AF297353.1	261
AF297354.1	261
AY673071.1	262
AY673072.1	257
AY972890.1	288
AY994732.1	287
EU816751.1	319
FJ428079.1	257
HQ442240.1	261
HQ456429.1	265
KJ011457.1	290
KT257628.1	257
KY214927.1	263
KY215021.1	264
KY215022.1	264
MF963814.1	233
MF964125.1	295
MH710793.1	274
MH768115.1	296
OQ738246.1	285
PP788661.1	295
AF313037.1	268
AF313038.1	268
AJ548964.1	268
AJ548987.1	268
AM234141.1	283
AY101863.1	268
AY101865.1	268
AY101874.1	268
AY101876.1	267
AY101882.1	268
AY692080.1	268
