AF521717.1	260
DQ311969.1	262
HG004761.1	277
HG004762.1	277
HG004769.1	277
HG424079.1	276
HM010406.1	277
HM010957.1	280
HM010961.1	285
HM010968.1	286
HQ334909.1	268
HQ334910.1	268
HQ334913.1	268
JF786900.1	267
JF786958.1	267
JF786990.1	267
JN575408.1	252
JX124498.1	276
JX152692.1	271
JX464296.1	279
KC420492.1	273
KC595405.1	271
KC779787.1	264
KC779789.1	266
KC779790.1	266
KF137822.1	280
KF137823.1	280
KF718363.1	261
KF718367.1	261
KF835858.1	281
KR532399.1	260
KR532400.1	260
KR532401.1	260
KR532402.1	260
KT833972.1	261
KT833973.1	261
KT833974.1	261
KT833975.1	261
KX057883.1	263
KX166979.1	274
KX166980.1	274
KX167514.1	271
KX167515.1	271
KX652254.1	267
KX873017.1	263
KX873018.1	263
KX873019.1	263
KY661725.1	261
KY661726.1	261
MG215670.1	273
MG216056.1	273
MH245226.1	267
MH487677.1	267
MH487678.1	267
MH487679.1	267
MH487680.1	267
MN761660.1	273
MN761867.1	272
MT376923.1	287
MT902877.1	252
MW044439.1	260
MW044474.1	267
MW044475.1	267
MZ054122.1	271
MZ054123.1	271
MZ656044.1	271
OL493760.1	263
OQ412094.1	277
OQ412095.1	277
OR234951.1	282
OR234952.1	282
PP060542.1	271
PP250037.1	267
PP250038.1	267
PP250039.1	267
PX437644.1	266
PX437645.1	266
PX437646.1	266
PX437647.1	266
JN999074.1	273
JN999075.1	273
JN999076.1	273
JN999077.1	273
JN999197.1	304
JN999198.1	304
JN999199.1	304
JN999200.1	304
JN999201.1	304
KJ959258.1	289
KT960063.1	273
KT960131.1	273
KX167002.1	273
KX167003.1	273
KX167194.1	304
KX167302.1	273
LK021790.1	277
MF669191.1	306
MG215748.1	306
MG216170.1	273
MG216395.1	273
MG216777.1	273
MG235338.1	289
MG235720.1	287
MG235794.1	288
MG235882.1	287
MG236156.1	287
MG236220.1	288
MG236758.1	289
MG236892.1	288
MG236974.1	288
MG237308.1	288
MN761452.1	277
MN761496.1	277
MN761825.1	273
MN761870.1	273
MN762006.1	272
MN762388.1	275
MN762485.1	273
MN762486.1	273
PP828641.1	289
PP828643.1	290
PP828647.1	289
PP828648.1	288
PP828649.1	289
PP828650.1	289
PP828651.1	288
PP828652.1	288
PP828655.1	288
PP828656.1	288
PP828657.1	288
PP828658.1	290
PP828659.1	290
AJ243917.1	269
LC651240.1	277
LC702394.1	277
LC702395.1	277
LC857216.1	277
LC857218.1	277
LC857219.1	277
LC857220.1	277
LC857221.1	277
LC857222.1	277
LC857223.1	277
LC857225.1	277
LC857226.1	277
