0	KC861766	1286291
1	MG236070	2071434
2	JN388079	4373
3	AB076240	182486
4	JN388060	173395
5	MF785331	1548302
6	JN388067	16680
7	OL537325	382133
8	MF785426	2054694
9	MH763716	2570255
10	MK511103	416029
10	MK511104	416029
11	KC861781	510715
11	KC861830	1286299
12	KC861795	510722
12	KC861796	510722
12	KC861868	193313
12	KC861869	193313
12	KC861871	193313
12	KC861872	193313
12	KC861873	193313
12	KC861874	193313
12	KC861875	193313
13	KC861768	1286292
13	KC861769	1286292
13	KC861828	510728
13	KC861876	1297754
14	KC861811	510726
14	KC861812	510726
14	KC861813	510726
14	KC861815	510726
15	KC861844	1286304
16	KC861881	416298
17	KC861902	416300
18	KP050142	1638378
19	OL537373	640491
20	KC861767	510711
20	KC861851	416291
20	KC861853	416291
21	JN848164	76025
21	JN848165	76025
21	JN848166	76025
21	JN848167	76025
22	JN848173	76025
22	JN848176	76025
22	JN848227	76025
22	JN848230	76025
22	JN848231	76025
22	JN848259	76025
22	JN848260	76025
22	JN848261	76025
22	JN848262	76025
23	MG234785	105046
23	MG237406	76037
24	KC861773	416280
24	KC861774	416280
24	KC861775	416280
24	KC861776	416280
24	KC861777	416280
24	KC861778	416280
