1209	NC_000932	3702
709	NC_001320	39947
388	NC_001666	4577
1633	NC_001879	4097
336	NC_002693	85636
440	NC_002694	34305
608	NC_002762	4565
441	NC_003119	3880
1772	NC_004561	33113
1210	NC_004993	212734
272	NC_005878	193079
709	NC_005973	2998809
514	NC_006050	34301
272	NC_006084	717233
1405	NC_006290	4054
710	NC_007407	4465
1313	NC_007499	308872
1633	NC_007500	4096
1633	NC_007602	4098
1789	NC_007898	4081
878	NC_007942	3847
1772	NC_007943	147425
71	NC_007944	3635
423	NC_007957	29760
1772	NC_008096	4113
161	NC_008115	71271
709	NC_008155	39946
105	NC_008235	43335
442	NC_008325	4039
840	NC_008326	3415
300	NC_008335	4403
1790	NC_008407	126431
1211	NC_008456	224735
1684	NC_008457	398741
1314	NC_008590	112509
301	NC_008591	63632
1035	NC_008602	4558
71	NC_008641	3634
241	NC_008788	77108
1621	NC_008796	334596
105	NC_009143	3694
1212	NC_009265	434059
1212	NC_009266	72657
1175	NC_009267	74718
1213	NC_009268	78191
1214	NC_009269	50458
1209	NC_009270	3719
1215	NC_009271	78192
1216	NC_009273	59292
651	NC_009274	226051
1217	NC_009275	65948
1588	NC_009598	13006
879	NC_009599	153571
178	NC_009600	145286
54	NC_009601	145284
1791	NC_009808	4121
880	NC_009962	4428
710	NC_010093	263995
601	NC_010323	3649
336	NC_010358	3940
336	NC_010360	482428
336	NC_010361	3942
336	NC_010362	482429
45	NC_010433	3983
1036	NC_010442	28494
711	NC_011032	15368
515	NC_011163	3827
712	NC_011828	3900
591	NC_012224	180498
1150	NC_012615	93213
388	NC_013273	4505
1805	NC_013707	4146
713	NC_013991	42345
1333	NC_014056	141207
881	NC_014057	3888
302	NC_014062	38684
607	NC_014063	3860
153	NC_014570	71139
479	NC_014674	60419
140	NC_014676	3641
1315	NC_015113	40888
1825	NC_015139	51351
71	NC_015204	34273
139	NC_015206	101020
602	NC_015308	3981
1805	NC_015401	158383
1805	NC_015604	129566
882	NC_015605	4431
1805	NC_015608	497767
1805	NC_015623	158385
711	NC_015803	548148
442	NC_015804	40916
711	NC_015817	38705
711	NC_015820	145980
442	NC_015821	4043
711	NC_015826	886359
711	NC_015830	280850
711	NC_015831	591214
840	NC_015892	86722
616	NC_015990	38727
883	NC_015996	3767
1633	NC_016068	118713
1405	NC_016430	82096
1622	NC_016433	4182
1589	NC_016468	472368
1895	NC_016471	48534
71	NC_016668	29730
71	NC_016670	34276
746	NC_016677	196901
71	NC_016690	34277
71	NC_016692	76056
711	NC_016699	524874
1406	NC_016708	56065
71	NC_016711	34275
71	NC_016712	29729
337	NC_016718	110453
1825	NC_016734	3708
516	NC_016736	3988
709	NC_016927	40149
713	NC_017602	51953
1313	NC_017609	78828
709	NC_017835	4529
71	NC_017894	34282
71	NC_018109	47637
71	NC_018110	47635
71	NC_018111	47634
71	NC_018112	47636
71	NC_018113	3636
1772	NC_018117	4076
43	NC_018541	100364
1792	NC_018552	4072
651	NC_018565	414717
139	NC_018766	157670
139	NC_018767	538574
139	NC_019601	101007
139	NC_019602	101015
1487	NC_019616	13750
603	NC_019648	145835
603	NC_019649	98750
884	NC_020019	4442
1501	NC_020098	41396
443	NC_020152	3512
840	NC_020316	85864
840	NC_020317	85865
1316	NC_020318	3406
711	NC_020341	4591
1317	NC_020362	1276543
548	NC_020363	188518
713	NC_020364	131289
1488	NC_020365	244023
