1	NC_000932	3702
2	NC_001879	4097
2	NC_004561	33113
3	NC_004993	212734
4	NC_006050	34301
5	NC_006290	4054
6	NC_007144	3659
7	NC_007407	4465
2	NC_007500	4096
8	NC_007578	4236
2	NC_007602	4098
9	NC_007942	3847
2	NC_007943	147425
10	NC_007977	4232
2	NC_008096	4113
11	NC_008115	71271
12	NC_008235	43335
13	NC_008325	4039
14	NC_008326	3415
15	NC_008334	2711
16	NC_008335	4403
17	NC_008359	248361
18	NC_008407	126431
19	NC_008456	224735
20	NC_008457	398741
21	NC_008535	13443
4	NC_008788	77108
12	NC_009143	3694
22	NC_009259	3885
23	NC_009265	434059
23	NC_009266	72657
1	NC_009267	74718
1	NC_009268	78191
1	NC_009269	50458
1	NC_009270	3719
1	NC_009271	78192
1	NC_009272	171822
1	NC_009273	59292
1	NC_009274	226051
1	NC_009275	65948
24	NC_009599	153571
25	NC_009600	145286
26	NC_009808	4121
7	NC_010093	263995
27	NC_010109	4472
28	NC_010323	3649
29	NC_010433	3983
8	NC_010601	4230
30	NC_010776	180217
31	NC_011163	3827
32	NC_011828	3900
33	NC_011954	173280
29	NC_012224	180498
10	NC_013553	35935
18	NC_013707	4146
34	NC_013823	4733
22	NC_013843	157791
35	NC_013991	42345
36	NC_014056	141207
37	NC_014057	3888
37	NC_014063	3860
38	NC_014569	28960
11	NC_014570	71139
39	NC_014573	326026
40	NC_014697	3760
41	NC_014807	4312
13	NC_015113	40888
42	NC_015206	101020
29	NC_015308	3981
18	NC_015401	158383
8	NC_015543	98722
18	NC_015604	129566
16	NC_015605	4431
18	NC_015608	497767
8	NC_015621	176616
18	NC_015623	158385
13	NC_015804	40916
43	NC_015818	46379
13	NC_015821	4043
27	NC_015891	29656
44	NC_015892	86722
45	NC_015899	161112
6	NC_015983	412675
46	NC_015996	3767
2	NC_016068	118713
47	NC_016430	82096
48	NC_016433	4182
49	NC_016708	56065
50	NC_016736	3988
51	NC_016753	4460
52	NC_016921	519533
35	NC_017602	51953
22	NC_018051	3917
36	NC_018114	154679
2	NC_018117	4076
2	NC_018552	4072
1	NC_018565	414717
42	NC_018766	157670
42	NC_018767	538574
42	NC_019601	101007
42	NC_019602	101015
53	NC_019616	13750
54	NC_020019	4442
