336	NC_001879	4097
1782	NC_002694	34305
846	NC_003119	3880
708	NC_004561	33113
1802	NC_004993	212734
1269	NC_005086	13333
797	NC_006290	4054
2319	NC_006861	37429
2631	NC_007144	3659
336	NC_007500	4096
911	NC_007578	4236
568	NC_007602	4098
285	NC_007898	4081
357	NC_007943	147425
1279	NC_007944	3635
1470	NC_007957	29760
998	NC_007977	4232
357	NC_008096	4113
152	NC_008115	71271
746	NC_008326	3415
528	NC_008334	2711
157	NC_008335	4403
983	NC_008336	41776
235	NC_008407	126431
1733	NC_008454	4031
2270	NC_008535	13443
1279	NC_008641	3634
2195	NC_009143	3694
2423	NC_009265	434059
1922	NC_009266	72657
2523	NC_009962	4428
342	NC_010323	3649
1050	NC_010433	3983
984	NC_010601	4230
1297	NC_010776	180217
1405	NC_011163	3827
1279	NC_012224	180498
1880	NC_012615	93213
1490	NC_013553	35935
353	NC_013707	4146
2482	NC_014057	3888
2247	NC_014063	3860
251	NC_014570	71139
1841	NC_014573	326026
642	NC_014674	60419
230	NC_014676	3641
1279	NC_015204	34273
128	NC_015308	3981
353	NC_015401	158383
2164	NC_015543	98722
353	NC_015604	129566
1743	NC_015605	4431
353	NC_015608	497767
679	NC_015621	176616
353	NC_015623	158385
946	NC_015892	86722
2624	NC_015983	412675
2009	NC_015996	3767
265	NC_016068	118713
847	NC_016430	82096
1783	NC_016433	4182
2494	NC_016468	472368
1311	NC_016668	29730
1279	NC_016670	34276
1279	NC_016690	34277
1279	NC_016692	76056
1370	NC_016711	34275
1279	NC_016712	29729
1734	NC_016727	42043
2147	NC_016728	39899
2185	NC_016730	37657
85	NC_016736	3988
1229	NC_017894	34282
1388	NC_018109	47637
1388	NC_018110	47635
1180	NC_018111	47634
1388	NC_018112	47636
1329	NC_018113	3636
654	NC_018117	4076
243	NC_018552	4072
1010	NC_020019	4442
1037	NC_020092	41568
1246	NC_020098	41396
402	NC_020152	3512
971	NC_020316	85864
971	NC_020317	85865
1064	NC_020318	3406
1037	NC_020320	146995
1037	NC_020607	395280
1334	NC_021101	23250
580	NC_021121	1265925
798	NC_021423	4058
343	NC_021425	13715
435	NC_021426	4407
2043	NC_021455	1308043
1010	NC_022264	182317
251	NC_022378	36592
251	NC_022379	87679
143	NC_022380	87669
251	NC_022381	582381
251	NC_022382	1171781
251	NC_022383	87670
251	NC_022384	87684
251	NC_022385	87672
251	NC_022386	87681
251	NC_022387	87688
410	NC_022388	34320
251	NC_022389	582372
251	NC_022390	183836
201	NC_022391	34319
171	NC_022392	183838
299	NC_022393	1282669
299	NC_022394	452569
137	NC_022395	87674
202	NC_022396	87663
246	NC_022397	99019
168	NC_022398	34316
190	NC_022399	106642
251	NC_022400	87685
251	NC_022401	183858
247	NC_022402	166933
185	NC_022403	183851
178	NC_022404	34315
251	NC_022405	183827
1582	NC_022406	34314
228	NC_022407	183803
221	NC_022408	87660
233	NC_022409	34328
221	NC_022410	34330
233	NC_022411	34308
233	NC_022412	87657
296	NC_022414	88056
902	NC_022431	528293
1121	NC_022432	48545
2109	NC_022451	175694
1010	NC_022459	319925
1010	NC_022460	1339356
1010	NC_022461	147918
1010	NC_022462	319928
1010	NC_022463	194713
716	NC_022810	137943
985	NC_022811	133939
985	NC_022812	133946
797	NC_022813	230597
709	NC_022814	228393
36	NC_022859	86093
1163	NC_023084	385388
2219	NC_023090	3873
2366	NC_023102	38596
838	NC_023107	73288
838	NC_023108	73291
838	NC_023109	73285
838	NC_023110	73283
838	NC_023111	73293
838	NC_023112	4233
838	NC_023113	382522
838	NC_023114	73297
2069	NC_023130	1143245
1180	NC_023213	47600
1238	NC_023214	47622
1229	NC_023215	34274
1279	NC_023216	34280
1238	NC_023218	34278
946	NC_023234	86726
946	NC_023235	86730
1044	NC_023236	44759
946	NC_023237	54732
946	NC_023238	3403
946	NC_023240	3411
946	NC_023242	86737
2465	NC_023261	73178
1959	NC_023357	39848
2104	NC_023359	39855
2631	NC_023544	396994
1470	NC_023790	103349
261	NC_023792	124943
411	NC_023801	167385
669	NC_023833	287011
321	NC_023959	744259
946	NC_024027	44926
1185	NC_024036	3899
1650	NC_024038	49827
686	NC_024261	4079
1100	NC_024286	124929
1010	NC_024541	542719
2596	NC_024543	166117
1044	NC_024545	114512
1010	NC_024659	1454364
1010	NC_024660	542733
1010	NC_024661	153490
1010	NC_024662	1523625
1010	NC_024663	452972
2152	NC_024681	75712
2195	NC_024734	295326
2077	NC_024735	73824
2195	NC_024747	75702
1528	NC_025339	4432
1949	NC_025656	63479
1881	NC_025657	351450
2153	NC_025658	141598
488	NC_025787	126429
1037	NC_025910	669134
2671	NC_026103	1264566
972	NC_026134	138025
489	NC_026202	692148
1701	NC_026291	54469
754	NC_026447	44586
2359	NC_026462	1278906
847	NC_026546	242290
279	NC_026551	362342
1557	NC_026562	3483
266	NC_026567	362364
436	NC_026570	126903
437	NC_026574	362373
1181	NC_026677	321550
1682	NC_026678	20340
1571	NC_026679	191923
2226	NC_026681	3870
938	NC_026683	102697
680	NC_026684	35938
1084	NC_026685	58860
437	NC_026694	126905
2359	NC_026722	77065
437	NC_026726	362363
456	NC_026790	103483
163	NC_026839	105884
285	NC_026876	142759
231	NC_026877	4083
285	NC_026878	315350
285	NC_026879	62890
403	NC_026880	62891
231	NC_026881	4082
285	NC_026882	4084
437	NC_026906	362345
468	NC_026907	167439
497	NC_026909	106335
367	NC_026913	1495044
1750	NC_026980	3759
1750	NC_026981	97306
1758	NC_026982	97307
2259	NC_027073	313081
2259	NC_027074	457904
2259	NC_027075	154493
2259	NC_027076	313097
2259	NC_027077	1234501
2259	NC_027078	313104
2220	NC_027079	313107
2259	NC_027080	1276802
437	NC_027099	362347
5	NC_027113	41561
2122	NC_027148	3855
2227	NC_027149	1276776
2259	NC_027150	3859
2658	NC_027151	3862
1189	NC_027161	62330
437	NC_027177	1545468
1718	NC_027262	65409
2123	NC_027425	113636
2577	NC_027434	947974
797	NC_027456	44588
847	NC_027607	98373
1591	NC_027618	171969
2248	NC_027668	151230
2248	NC_027669	151231
1529	NC_027677	3922
655	NC_027685	46397
498	NC_027728	137221
267	NC_027744	119951
2327	NC_027829	1266557
912	NC_027835	1582844
527	NC_027939	354529
2404	NC_027955	353963
2428	NC_027959	1522199
1542	NC_027960	350585
1510	NC_028000	231663
5	NC_028005	293558
5	NC_028006	157702
243	NC_028007	4073
2429	NC_028012	3972
2620	NC_028023	66636
5	NC_028027	92921
2597	NC_028051	73194
2480	NC_028052	28968
2480	NC_028053	59866
357	NC_028069	4109
322	NC_028070	4112
1104	NC_028073	325536
883	NC_028074	1720319
2028	NC_028080	552857
1709	NC_028171	1235665
688	NC_028349	80755
2334	NC_028350	75706
221	NC_028409	183804
221	NC_028410	360304
2123	NC_028504	80863
1756	NC_028533	1750592
74	NC_028588	1522114
22	NC_028589	210368
94	NC_028590	1522119
22	NC_028591	197130
2534	NC_028617	51240
797	NC_028703	44685
695	NC_028704	106132
1085	NC_028732	486065
710	NC_028733	190760
550	NC_029338	43782
1575	NC_029339	1006121
647	NC_029371	934068
601	NC_029406	20997
337	NC_029420	173701
203	NC_029427	155132
75	NC_029432	461633
1470	NC_029454	3605
1038	NC_029459	228709
1592	NC_029460	157409
1001	NC_029465	200489
385	NC_029490	478950
520	NC_029700	1653186
627	NC_029746	362354
918	NC_029750	17515
847	NC_029764	327218
2656	NC_029808	1812841
1577	NC_029817	141795
1577	NC_029818	141790
1577	NC_029819	141755
1577	NC_029820	141782
1577	NC_029821	141798
1577	NC_029822	193335
1577	NC_029823	141787
1577	NC_029824	53175
