3	NC_006290	4054
3	NC_016430	82096
3	NC_022810	137943
3	NC_022812	133946
3	NC_022813	230597
3	NC_022814	228393
3	NC_026447	44586
3	NC_026546	242290
3	NC_027456	44588
3	NC_027607	98373
3	NC_027685	46397
3	NC_028703	44685
3	NC_028704	106132
3	NC_029764	327218
3	NC_030598	44682
0	NC_032296	237963
1	NC_033878	180062
0	NC_037951	224736
2	NC_040944	138902
3	NC_040964	29746
3	NC_041648	287721
3	NC_043952	45211
3	NC_043953	44589
3	NC_043954	44684
1	NC_045061	4202
0	NC_045062	432674
0	NC_046782	237951
0	NC_048464	2719321
3	NC_049884	665685
3	NC_049886	50309
3	NC_049887	50314
3	NC_049888	50323
3	NC_049889	52501
0	NC_050741	1190427
3	NC_050832	2291122
1	NC_051520	57009
1	NC_051521	57203
3	NC_052849	46385
3	NC_053618	904034
3	NC_053713	2557522
0	NC_056104	1127660
0	NC_056112	237939
3	NC_056999	2801951
0	NC_057163	237933
3	NC_062082	229542
3	NC_062719	2708237
3	NC_062720	2932491
3	NC_062723	265763
3	NC_064364	105886
3	NC_065370	2892398
1	NC_066018	28503
3	NC_069225	85358
3	NC_069842	82095
3	NC_069843	137939
3	NC_069844	2970449
3	NC_070394	4052
0	NC_072552	237942
0	NC_072570	2291176
3	NC_073016	46421
1	NC_081463	57008
3	NC_084332	2951918
0	NC_084405	4205
4	NC_085752	48106
3	NC_085753	228659
3	NC_085754	50308
3	NC_085755	46415
0	NC_086516	237949
1	NC_086590	1053966
0	NC_086692	61589
0	NC_086693	237959
0	NC_086694	179996
0	NC_086695	61590
0	NC_086696	1127633
0	NC_086697	1444320
3	NC_086867	330647
3	NC_088755	228392
